music,face,odor
0.03886025337307269,-0.000504294883501888,-0.10673283367417445
0.029865874979675557,0.15374988272192364,0.05184629819004961
-0.08366087973540073,-0.06785101861424521,-0.021522949966876637
0.039981101397672726,0.06530724394392541,0.13258348090818492
-0.017700582872652935,-0.25207228083061733,0.1439816912936139
-0.10209995125090522,-0.15453777056661297,0.10869669018728179
-0.01729516546380115,-0.06826846314493872,-0.030310823537653454
-0.11627844636186249,-0.08300013822050334,0.09963476134055227
0.02321655802978716,-0.1277415982417634,0.15712294364816543
0.12548136569573182,0.13712088529250807,-0.07599116728587474
-0.14653756969782525,-0.0768635361465869,-0.09342067787165068
-0.16344467947116084,-0.13366372298220547,-0.048117599951015846
0.1990832074676626,-0.0503287591622925,0.029809798658923567
-0.13612306238737254,-0.002941154296280707,-0.06755619071715221
0.06706256163336177,0.03020644153962441,-0.024384645606512743
-0.04643927316959973,-0.07800738180494904,0.03683648381140498
0.1635399048531335,0.04359583091152109,0.12035619146818095
-0.1066242008410122,0.2409393094790733,-0.040464253253544545
-0.16613891178828913,-0.038255916230849715,0.11493087813066044
0.20328612621260925,0.04139270207830496,0.037657215713753744
0.08609361951101983,-0.008160789842972783,0.12381758172074248
0.00047665400616615826,0.06072174138257545,0.043883449926793494
0.15215701320480085,-0.09881122612842039,0.07967299466819577
0.13920319132510509,-0.08365159159992264,-0.020127599617379067
-0.05723780491543119,0.06455023175232469,0.19128204357131795
0.25857044126805384,-0.043103809353138955,-0.015755366273820348
0.15827800977742745,-0.09475490118060562,0.08330904009891535
0.15107033178786683,-0.12856860432387512,0.2605191534926313
0.015033525112860494,-0.0015003229338313424,0.10872191208955347
-0.15832011841953547,0.42419599528556623,0.0810735644111412
0.03439292170636883,0.09618956110495992,-0.01587514335056434
-0.12397569994812742,0.039588856916692075,0.13736053391463157
-0.10812237170952528,-0.19920620095342872,0.046530446759008796
-0.16717836252177717,0.035604008236335534,0.10542575916245162
-0.09674049625886037,0.16535732536970263,-0.02250240630553533
0.022299644563712032,-0.05428254062585223,0.07511350880594898
-0.0542837683994788,-0.05648497886172181,0.10048737091177518
-0.05243533542235532,-0.049432377915450694,0.06525625345699172
0.06261884857139989,-0.036543317021656946,0.15490455271966946
0.002577615374958388,-0.16365681869297102,0.19511437106413498
0.03379359278313631,0.1359967229101664,0.0786604576668807
-0.0568034459598748,0.2058625438546323,0.0024084052086435046
0.008025218285237624,0.050820693849516686,0.26221879699384015
0.09064072009361301,0.10726896067626086,0.09234308193433337
0.032028749980181216,0.08021023038657515,0.18356309890062864
0.0492918103374324,0.04475083832953889,0.16312593826008145
0.06966539868140934,-0.1518610696231705,0.16436479940236062
0.051809178837111745,-0.0011074382657632826,0.0394885314133244
0.0111080115914085,-0.2392641583072764,0.040346873879635904
0.09219868850042053,0.0581045852380321,0.09361798374027888
-0.032246985353495336,-0.06840462917217148,0.06412911267713742
-0.03632667114007607,-0.027083582897251723,0.23820190458620533
0.04108220042205564,-0.034115326137599405,0.06005037986418991
-0.13128745035594225,0.08292460630270464,0.014896891196740444
-0.1328680116098132,0.12807395245483374,0.009733332328660586
0.12474994722504247,0.025437763930655763,0.2698989648534211
-0.016113264480213513,0.011911164276877481,0.13863667016227613
-0.10196995311214328,-0.07021522202454676,-0.025809618669602755
-0.12662263683732183,-0.07089273732625395,0.09047995617571192
0.00789532102754756,0.013775904690385123,0.041410819387038784
0.1361462940693368,0.17214769542350913,-0.03080565147260166
-0.06850067854125376,-0.00233968978377346,0.030633290165018038
0.05605762078330646,0.04379261815904127,0.25562874297082233
-0.012176723325618873,0.29374481670047986,0.054331581980802436
0.0691253157083469,0.11633320823820997,0.16027007104707575
-0.0036297230169293495,0.010921985459443439,0.122319665657191
-0.07013828621751861,0.0352273783919412,0.005249891307989224
-0.03980240369191853,0.21945237017916075,0.03596140571956507
0.17451830084182898,0.023969782693950083,0.13531075836501963
0.14245325219957902,0.015035112365860623,0.10045713740602881
0.04399588522870824,0.14768638706200482,-0.07514460552232813
-0.03561513704302956,-0.04679463337320775,0.3076152396967384
0.07616205819715986,-0.08028515302707248,-0.19474143181099648
0.0015187421832574173,-0.00043141505814530296,-0.058219057591949876
0.10150945640811813,0.24548123761852436,0.19005219681658075
0.03020600870026695,0.03081227565360789,0.14272011875342952
-0.004045259323022091,0.009914144430700383,0.09285429469554823
0.12978753525692482,-0.24074866785013982,0.11682113812981945
0.026562535340353063,0.25634154412359406,0.14679058936295983
0.15900873883441924,-0.16343453872948915,-0.038174691664783725
-0.0828406976676292,0.1378056381288065,0.2819848241469728
-0.016265549738242725,0.024031711673611858,0.10072386007499733
0.18154935430526525,0.04197099399996439,0.022559981101784404
-0.057563334243713855,-0.037682805670655926,-0.2411121694147117
0.09466096477245563,-0.12183849696025643,0.08748503661164103
0.22168414104149287,-0.052102198952952705,0.058372600513530486
-0.052622981582007226,0.2171889450346603,-0.05053570680656642
-0.051506294833661655,0.16171811518347304,0.00096001206301956
0.0782176442895985,0.000325864420296411,-0.10748948276016781
-0.018937896232464346,0.09847631285977307,0.06063700478262791
-0.04293197313674649,0.0017910097676613092,0.19295883902427768
-0.04069923778573092,-0.067705414473154,-0.02505430471438477
0.11731523475018699,-0.031672434201202256,-0.0748789518665112
-0.02018377674821944,0.09528931511889961,-0.015777291724532606
0.046131254052434345,0.04923174354264362,0.16103952458783105
-0.05215400505947999,-0.028770252645657038,0.10637399570225782
-0.06241345542543159,-0.05262337832069808,0.2886571252825627
-0.05031451282640402,0.036028692943133565,-0.010284621906132153
0.02045914328437696,-0.01706310811773632,-0.10015313319907651
-0.10293082824609821,-0.18013165368172596,0.007247894408021012
0.030688270369116557,0.2010060859460597,0.06296534577194789
-0.03018844215929348,0.03769543422839122,0.15901559143928456
0.08143033780187803,-0.17809375895318955,-0.10106020269186379
-0.05242960324678364,-0.03932544266906339,0.061980670622888666
0.10379537304096734,-0.12620073399125062,-0.02672527244276052
0.06374072467387253,0.0005277478069265198,0.01225481367309009
-0.007397770700196818,-0.09782734350537209,0.17011008379787113
-0.021690761929297923,-0.06492379399916813,0.20674824835055106
0.04574823392896753,-0.03136811736288628,-0.11823709912756168
0.022551755277316343,-0.050597696335717646,0.058236502870155686
0.008591392021876785,0.15937513874770656,0.0173790811018444
0.023801386216085487,0.20339650365559944,0.0703273431557502
